Using device cuda:7
175 148.82773351669312 0.6411136559077671
176 147.0491589307785 0.6341027872903007
177 148.89052933454514 0.6567280633108956
178 147.3410472869873 0.6271148579461234
179 147.19181621074677 0.640815624168941
180 146.83069342374802 0.6519626975059509
181 146.17513251304626 0.6434686865125384
182 145.71142423152924 0.6177948117256165
183 145.3588587641716 0.6219781977789742
184 145.25409924983978 0.6092021635600499
185 144.95867896080017 0.6182191116469247
186 144.148228764534 0.6252108216285706
187 143.61007273197174 0.6327676858220782
188 143.54534792900085 0.6288918767656598
189 143.10286688804626 0.6174957411629813
190 143.10368019342422 0.6209047862461635
191 142.5603056550026 0.6042496902602059
192 142.3506357073784 0.6121570297649929
193 141.29249197244644 0.5898444397108895
194 141.37484562397003 0.599440702370235
195 140.53798776865005 0.5991487588201251
196 140.73008048534393 0.5953035780361721
197 139.71379059553146 0.6018291286059788
198 140.17595386505127 0.6091853380203247
199 140.04753667116165 0.6079391496522086
200 139.10043728351593 0.6089990905353001
201 138.57688722014427 0.5962509172303336
202 138.2809086740017 0.580376386642456
203 138.21131592988968 0.5856762102672032
204 137.5698702633381 0.6086418969290597
205 137.58188578486443 0.5828840902873448
206 136.496158182621 0.6039326190948486
207 136.4946632385254 0.5893300516264779
208 136.50422358512878 0.6011154566492353
209 135.89013129472733 0.586050774369921
210 135.68734920024872 0.5915690915925162
211 135.77847063541412 0.5666680591447013
212 134.98236244916916 0.5649113059043884
213 134.41950643062592 0.571007251739502
214 134.33578410744667 0.5821322117533002
215 133.58473980426788 0.5712115934916905
216 134.07661354541779 0.5707422665187291
217 133.4598239660263 0.5840851068496704
218 133.3640315234661 0.5880499311855861
219 132.64876028895378 0.5781539593424115
220 132.09848022460938 0.5890408328601292
221 132.5416640341282 0.581151715346745
222 130.96764197945595 0.5695110218865531
223 131.1267442703247 0.5678267904690334
224 131.36526530981064 0.5803260292325702
225 131.0083748102188 0.5718639578138079
226 130.3843190073967 0.570831869329725
227 129.8584058880806 0.5827127184186663
228 130.28871402144432 0.578555839402335
229 129.56842136383057 0.5557936217103686
230 129.65166980028152 0.5590488868100303
231 129.13579255342484 0.5553277432918549
232 128.41559287905693 0.5682387948036194
233 129.50710207223892 0.5589979716709682
234 128.2344588637352 0.569026163646153
235 128.37680688500404 0.5531955361366272
236 128.17836728692055 0.5788846186229161
237 127.59290426969528 0.5692814418247768
238 126.27002713084221 0.5297970686640058
239 126.98221799731255 0.5645822840077537
240 126.83499544858932 0.5501119153840202
241 126.53177443146706 0.5556289213044303
242 126.36926057934761 0.5592689343861171
243 126.11292114853859 0.5739730511392865
244 124.95326137542725 0.5292684520993914
245 125.27681401371956 0.5528925827571324
246 125.07835775613785 0.5439735438142504
247 125.15975764393806 0.5490182978766305
248 124.34254720807076 0.5326418791498456
249 124.52871009707451 0.5455833077430725
250 124.05667272210121 0.5465309960501534
251 124.0557524561882 0.5520077858652387
252 123.95967638492584 0.5400123213018689
253 122.57363396883011 0.5485571707998004
254 122.94279539585114 0.5252532660961151
255 122.88020706176758 0.5603926862989154
256 122.95964831113815 0.5337256193161011
257 122.9714004099369 0.53821719118527
258 122.54133570194244 0.5439735778740474
259 122.4830547273159 0.5273262900965554
260 121.26805582642555 0.5224587832178388
261 121.39265996217728 0.5241854999746595
262 121.39091899991035 0.5316042133740017
263 120.52682197093964 0.5320626837866647
264 120.91582617163658 0.5315128862857819
265 120.60403913259506 0.5301341755049569
266 119.85500049591064 0.5391416336808886
267 120.14038261771202 0.5277407722813743
268 119.88824746012688 0.5235996927533831
269 119.89128270745277 0.5262368491717747
270 119.47950893640518 0.5238918108599526
271 119.02946910262108 0.5298371357577187
272 118.98909693956375 0.5561782675130027
273 119.38026323914528 0.5330075238432203
274 118.58889812231064 0.51484762770789
275 118.57573768496513 0.5262872150966099
276 118.62173792719841 0.5354690892355782
277 117.9893407523632 0.5242734977177211
278 117.94087207317352 0.5121768159525735
279 117.66218173503876 0.5271015976156507
280 117.39203682541847 0.5435606709548405
281 117.05895388126373 0.500589634690966
282 116.8918334543705 0.5194633858544486
283 116.69723355770111 0.51408337695258
284 116.72279268503189 0.5301313315119062
285 116.18392020463943 0.5212963734354291
286 116.3634203672409 0.5166994546140943
287 115.55588546395302 0.5322573057242802
288 114.96962258219719 0.509033990757806
289 115.33074653148651 0.5282783423151288
290 115.94883921742439 0.5235346640859332
291 115.77703109383583 0.5162986942699977
292 114.67062857747078 0.5005374465669904
293 114.60513916611671 0.5225217342376709
294 114.75470852851868 0.5090290861470359
295 113.77347907423973 0.5063405590397971
296 114.26306486129761 0.5098515748977661
297 114.22388216853142 0.504042706319264
298 114.13186603784561 0.5106133733476911
299 113.19543674588203 0.4983606083052499
300 113.76748716831207 0.5006781561034066
301 112.90354007482529 0.49359252197401865
302 113.01909944415092 0.4848473072052002
303 113.16537299752235 0.5110486703259605
304 113.10419869422913 0.4919069196496691
305 112.17886090278625 0.5111218818596431
306 112.40154001116753 0.507446152823312
307 111.71581283211708 0.4933898661817823
308 111.67673140764236 0.5166687880243573
309 111.35818940401077 0.5039057561329433
310 112.10820212960243 0.4823032489844731
311 111.20497208833694 0.48111445563180105
312 111.37329864501953 0.4966956377029419
313 111.20660835504532 0.49752903410366606
314 111.26069760322571 0.49150969300951275
315 110.61615413427353 0.4888621781553541
316 110.21473559737206 0.4834673958165305
317 110.1795543730259 0.48072376421519686
318 110.54608550667763 0.4952876397541591
319 109.62907955050468 0.50420914377485
320 110.74497586488724 0.502141250031335
321 109.68879547715187 0.5040395132132939
322 109.86704367399216 0.49743333033152987
323 109.20963227748871 0.5009156806128365
324 108.8423857986927 0.4920666217803955
325 109.33718979358673 0.49174653206552776
326 108.74745753407478 0.4734733487878527
327 108.60553586483002 0.5077306628227234
328 108.55686217546463 0.49509686657360624
329 108.4605940580368 0.4870093890598842
330 108.02699008584023 0.4843606437955584
331 107.99790078401566 0.48022972685950144
332 107.93476617336273 0.47803699544497896
333 107.44119966030121 0.47126610789980206
334 107.7942746579647 0.4958777299949101
335 107.47083306312561 0.4904055637972696
336 106.68194422125816 0.48174886618341717
337 107.62705847620964 0.4902606393609728
338 107.51394152641296 0.4701114424637386
339 106.63266357779503 0.4807334244251251
340 107.41603428125381 0.47548400504248484
341 106.24518579244614 0.4708436131477356
342 106.70754906535149 0.4862538618700845
343 106.49040848016739 0.49144668664251057
344 106.10763484239578 0.48045782106263296
345 106.28745120763779 0.48016571572848726
346 105.88641095161438 0.4728825773511614
347 105.7837872505188 0.5134011166436332
348 105.49271142482758 0.481061190366745
349 105.50511202216148 0.47124725580215454
350 105.11446550488472 0.46292924880981445
351 104.94948664307594 0.49128549865313936
352 105.2724150121212 0.48804335934775217
353 105.2913261950016 0.47365198390824453
354 104.55541747808456 0.45991956336157663
355 104.74469637870789 0.46910216978618074
356 104.57902902364731 0.48098898785454886
357 103.81446719169617 0.4759024126189096
358 103.73467141389847 0.4794456107275827
359 103.87087628245354 0.4803406170436314
360 103.55114391446114 0.463860103062221
361 103.827940762043 0.4662960682596479
362 103.59484973549843 0.4619041894163404
363 103.4842618405819 0.47334390027182444
364 103.68808674812317 0.46706129397664753
365 103.06177386641502 0.5052482613495418
366 103.52702009677887 0.4574989974498749
367 102.68047577142715 0.4594270544392722
368 102.39777153730392 0.4678566711289542
369 102.49638092517853 0.47436799321855816
370 101.64884382486343 0.45617882694516865
371 101.97492989897728 0.4497497933251517
372 102.61330285668373 0.47214428016117643
373 102.21884334087372 0.4750089645385742
374 102.35688644647598 0.483381198985236
375 101.742236495018 0.45566024099077496
376 101.48862659931183 0.45950760160173687
377 101.6841983795166 0.4471620959894998
378 101.51262775063515 0.45913882340703693
379 100.73056504130363 0.4619514686720712
380 101.19009131193161 0.4703070478779929
381 100.94356790184975 0.45343293036733356
382 100.63656657934189 0.4587733404976981
383 101.12459564208984 0.4587607979774475
384 100.19184118509293 0.45530498027801514
385 100.95881804823875 0.447213602917535
386 100.77539706230164 0.4432254987103598
387 99.4059182703495 0.4486672026770456
388 100.24228212237358 0.4508720891816275
389 100.4340113401413 0.4632695061819894
390 100.22681403160095 0.44222727843693327
391 99.75274148583412 0.4652846029826573
392 99.59478956460953 0.45700534326689585
393 99.69465547800064 0.44748617921556744
394 99.37501767277718 0.4602317895208086
395 99.47034657001495 0.46280350003923687
396 99.49111717939377 0.44913979513304575
397 98.99847036600113 0.45047051140240263
398 99.01328167319298 0.4497985030923571
399 98.67708122730255 0.4742988646030426
400 99.3159789443016 0.45475602575710844
401 98.94827809929848 0.4412896249975477
402 98.15526002645493 0.4409260962690626
403 99.03262400627136 0.44687483991895405
404 98.261115193367 0.4512615587030138
405 97.5242469906807 0.4374196486813681
406 98.28860622644424 0.4421564425740923
407 97.43133810162544 0.4486032596656254
408 98.32874822616577 0.4609485055719103
409 97.48398494720459 0.46492944019181387
410 97.48349812626839 0.43999422022274565
411 97.64370319247246 0.43539115360804964
412 97.24377682805061 0.44073680468967985
413 97.15977308154106 0.45389455556869507
414 97.1527329981327 0.4433982329709189
415 97.52762699127197 0.4486472138336727
416 97.13408935070038 0.4597055997167315
417 96.66229796409607 0.45135567017963957
418 96.83340442180634 0.43662890791893005
419 96.47120255231857 0.4508192368916103
420 96.58948531746864 0.45626054065568106
421 96.13134321570396 0.4336760001523154
422 96.38664719462395 0.44648628149713787
423 96.10281693935394 0.44249543973377775
424 96.5457948744297 0.44031921880585806
425 96.25485935807228 0.443682645048414
426 96.102991938591 0.43109706895692007
427 95.64105513691902 0.4421513336045401
428 95.6653513610363 0.43816844480378286
429 94.76582339406013 0.4486338879380907
430 95.4770390689373 0.4419957825115749
431 95.44089162349701 0.4322679042816162
432 95.33126136660576 0.4389938073498862
433 95.31869292259216 0.44434310282979694
434 95.13153463602066 0.4654268962996347
435 94.90053570270538 0.4466844711984907
436 94.99296829104424 0.43407435502324787
437 94.41564899682999 0.4360922574996948
438 94.58662047982216 0.4354790023394993
439 94.18778693675995 0.4349942760808127
440 94.15355858206749 0.4374534402574812
441 94.67070218920708 0.43582944359098164
442 93.86372694373131 0.4204682069165366
443 94.16654434800148 0.43083772489002775
444 94.13357955217361 0.4438331978661673
445 94.19057673215866 0.4373465691293989
446 94.11782124638557 0.4413676049028124
447 93.40736496448517 0.44271005051476614
448 94.24233680963516 0.42607143947056364
449 92.9954529106617 0.4346043126923697
450 93.63712665438652 0.45525323493140085
451 93.8176891207695 0.4280487298965454
452 93.79534748196602 0.43172464626176016
453 92.9822364449501 0.44960311480930876
454 93.78499180078506 0.43351760506629944
455 92.9957223534584 0.4378249687807901
456 92.7397566139698 0.4377769316945757
457 93.057618111372 0.436733250107084
458 93.08381426334381 0.4164216731275831
459 92.84615418314934 0.42374023369380404
460 92.62830594182014 0.42663248096193584
461 92.21124655008316 0.4172820576599666
462 92.36069691181183 0.430566098008837
463 92.27743819355965 0.4398699573108128
464 91.86007019877434 0.4251518079212734
465 91.77347010374069 0.4137353939669473
466 91.84066647291183 0.4242524206638336
467 91.68995925784111 0.4498864071709769
468 91.97697994112968 0.41554657902036396
469 91.80926975607872 0.43557541710989817
470 91.95306491851807 0.4321464853627341
471 91.14705368876457 0.4369989548410688
472 91.69319221377373 0.4382322132587433
473 91.56378236413002 0.4249802529811859
474 91.54568102955818 0.4188119683946882
475 90.61949446797371 0.4129376837185451
476 91.20848900079727 0.42257945452417645
477 91.2773973941803 0.4305222077029092
478 90.0552162528038 0.4209536441734859
479 90.89987260103226 0.42483618003981455
480 90.91824993491173 0.40634627853121075
481 90.6184450685978 0.41994046739169527
482 91.01440808176994 0.4130344774041857
483 91.12513142824173 0.41582752551351276
484 90.23996302485466 0.42850024359566824
485 90.23964604735374 0.42332971947533743
486 89.96021980047226 0.4121697076729366
487 90.2329033613205 0.4267067015171051
488 90.1481185555458 0.41363175000463215
489 89.82596692442894 0.4095157470021929
490 89.60177499055862 0.419892030102866
491 89.46808803081512 0.4153583347797394
492 90.04161262512207 0.41566141162599834
493 89.89559125900269 0.41455572843551636
494 89.39495405554771 0.4145554304122925
495 89.11289900541306 0.4257321911198752
496 89.85018214583397 0.4148031643458775
497 89.45825618505478 0.42975757803235737
498 89.52570325136185 0.425146894795554
499 89.0529134273529 0.4182331008570535
500 89.03622701764107 0.4086763049874987
501 88.78625544905663 0.42080196738243103
ProbLoss (mm): 72.1$\pm$0.492
MeJEE (mm): 19.5$\pm$0.126
MaJEE (mm): 39.0$\pm$0.233
FF (80mm): 96.510
