dataset,split,crps,rmse,nll
yacht,19,0.5241166353225708,1.4785642426936811,0.42185720801353455
naval-propulsion-plant,0,0.00019118293130304664,0.00031870879456028813,-6.531728267669678
naval-propulsion-plant,1,0.00019691312627401203,0.00030572273416126425,-6.420721530914307
naval-propulsion-plant,2,0.00019626114226412028,0.00038500629137571747,-6.570228576660156
naval-propulsion-plant,3,0.000175501627381891,0.00029169324446115985,-6.54768705368042
naval-propulsion-plant,4,0.00017185925389640033,0.00032135785499322035,-6.668293476104736
naval-propulsion-plant,5,0.00017615580873098224,0.0003361989936432319,-6.630114555358887
naval-propulsion-plant,6,0.00017822683730628341,0.00032055700475347784,-6.6696367263793945
naval-propulsion-plant,7,0.00018565350910648704,0.00031448944721731097,-6.521711349487305
naval-propulsion-plant,8,0.00016016302106436342,0.0003131929221733814,-6.751742839813232
naval-propulsion-plant,9,0.00019133005116600543,0.00033576853408921644,-6.527036666870117
naval-propulsion-plant,10,0.00015190774865914136,0.00025223525098123543,-6.704151630401611
naval-propulsion-plant,11,0.00023672127281315625,0.0004258412955968997,-6.311739921569824
naval-propulsion-plant,12,0.00024241655773948878,0.00048369296670746996,-6.426360607147217
naval-propulsion-plant,13,0.00018004018056672066,0.00032543683005243214,-6.646885395050049
naval-propulsion-plant,14,0.0001789772795746103,0.0003318063107980709,-6.621995449066162
naval-propulsion-plant,15,0.0001509706926299259,0.00024134641243476598,-6.651585102081299
naval-propulsion-plant,16,0.00018458972044754773,0.0002779941846062668,-6.451940059661865
naval-propulsion-plant,17,0.00018328745500184596,0.00030554876919602404,-6.514883995056152
naval-propulsion-plant,18,0.00015034829266369343,0.0002583779883172856,-6.723731517791748
naval-propulsion-plant,19,0.0001558866206323728,0.0002742521049632821,-6.7696309089660645
energy,0,0.183047354221344,0.356399156900387,0.30110645294189453
energy,1,0.23587903380393982,0.5003352829215136,0.4944976270198822
energy,2,0.1780744045972824,0.3476642972036254,0.21967999637126923
energy,3,0.21518521010875702,0.41769789003300933,0.43279698491096497
energy,4,0.26961344480514526,0.5130982768154557,0.7735445499420166
energy,5,0.23704136908054352,0.45513286998034747,0.43861711025238037
energy,6,0.1982107162475586,0.37199491202428137,0.3236372172832489
energy,7,0.2418699413537979,0.5039619888114215,0.4963642358779907
energy,8,0.26570284366607666,0.5572292762366693,0.6440653800964355
