dataset,split,crps,rmse,nll
wine-quality-red,6,0.3724600374698639,0.6870664183009463,1.0110889673233032
wine-quality-red,7,0.37992599606513977,0.6977095486400731,1.1258783340454102
wine-quality-red,8,0.3251372277736664,0.5795289596549386,0.8898950815200806
wine-quality-red,9,0.3558259606361389,0.6502629747647245,1.0118415355682373
wine-quality-red,10,0.3599194586277008,0.6638828258911463,0.8670225143432617
wine-quality-red,11,0.37030988931655884,0.6520198543310584,0.9981986284255981
wine-quality-red,12,0.36371779441833496,0.6889347797109266,1.0846291780471802
wine-quality-red,13,0.3396205008029938,0.6328187636077214,0.8652025461196899
wine-quality-red,14,0.3306538164615631,0.6173585340872569,0.851655125617981
wine-quality-red,15,0.31295719742774963,0.5603374661586892,0.806141197681427
wine-quality-red,16,0.3380310833454132,0.6237332620075895,0.814644992351532
wine-quality-red,17,0.33298227190971375,0.6065150910313805,0.8694443106651306
wine-quality-red,18,0.35563263297080994,0.6477077928379078,0.8944334387779236
wine-quality-red,19,0.3505696952342987,0.6409969180653435,0.9388026595115662
power-plant,0,2.3629584312438965,4.427740836591006,2.8538622856140137
power-plant,1,2.1413118839263916,3.844247305108566,2.765666961669922
power-plant,2,2.2146804332733154,4.110820559524269,2.790684938430786
power-plant,3,2.311842679977417,4.3229612539665325,2.827272891998291
power-plant,4,2.388988733291626,4.361846551350061,2.861743927001953
power-plant,5,2.2677760124206543,4.200296918273773,2.806091547012329
power-plant,6,2.279801368713379,4.096725430875426,2.813107490539551
power-plant,7,2.2117700576782227,3.9329360669698863,2.7942357063293457
power-plant,8,2.2339107990264893,4.244887025226183,2.7891557216644287
power-plant,9,2.296318292617798,4.142739040589312,2.836172580718994
power-plant,10,2.249279499053955,4.0432732656304005,2.8085083961486816
power-plant,11,2.3426156044006348,4.369446199361119,2.8405721187591553
power-plant,12,2.2232890129089355,4.032442611408951,2.80005145072937
power-plant,13,2.295562744140625,4.194334459582103,2.820882558822632
power-plant,14,2.2718393802642822,4.117034619730394,2.8136088848114014
power-plant,15,2.2189431190490723,3.9745762629148986,2.800727128982544
power-plant,16,2.1990911960601807,3.989916250549799,2.7896618843078613
power-plant,17,2.275696277618408,4.12391995248891,2.8161776065826416
power-plant,18,2.2763051986694336,4.252086800264363,2.80861496925354
power-plant,19,2.304316282272339,4.417707332631059,2.827255964279175
concrete,0,2.963803291320801,5.5398384271740575,3.1545445919036865
concrete,1,3.2974343299865723,6.2389981903499105,3.1496059894561768
concrete,2,2.5347836017608643,4.887166418218765,2.9182066917419434
concrete,3,3.1660397052764893,5.976714726921635,3.2368738651275635
concrete,4,3.3379640579223633,6.172639823556646,3.180729627609253
concrete,5,2.3245136737823486,4.61484030301579,2.8107969760894775
concrete,6,2.9058139324188232,6.0195781450963715,3.105053186416626
concrete,7,2.819629669189453,5.251060197138262,3.249213933944702
concrete,8,2.5447769165039062,4.685451619498606,2.9243111610412598
concrete,9,2.7875254154205322,5.208149451506602,3.134610176086426
concrete,10,2.1903131008148193,4.04085018654522,2.7412240505218506
concrete,11,2.6273136138916016,5.0316343930702425,2.933194875717163
concrete,12,2.4981160163879395,4.875873389624212,2.9233624935150146
concrete,13,2.5873732566833496,4.821306766000766,2.9432504177093506
concrete,14,2.9669764041900635,5.895114634712075,3.0897488594055176
concrete,15,2.3376011848449707,4.789869928047348,2.8350820541381836
concrete,16,2.6943068504333496,5.059749091339369,3.0647568702697754
concrete,17,2.7311012744903564,5.280194780918453,3.000290632247925
concrete,18,2.9199421405792236,6.1311079438500045,3.099363088607788
concrete,19,2.853545904159546,5.989263783652046,2.947389602661133
yacht,0,0.16933855414390564,0.40979543892010295,-0.15041199326515198
yacht,1,0.3526691794395447,1.181591594088646,0.07099954038858414
yacht,2,0.2586011588573456,0.7216682484795177,0.28729885816574097
yacht,3,0.2948741316795349,0.7066273035888805,0.3954222798347473
yacht,4,0.30063602328300476,0.8919268680024641,0.23280753195285797
yacht,5,0.39966195821762085,1.3180327738535054,0.5357006788253784
yacht,6,0.20855604112148285,0.4990823640017232,0.1685955971479416
yacht,7,0.28192228078842163,0.9267111827828889,0.11832267791032791
yacht,8,0.22336708009243011,0.5789402291522787,0.10382857918739319
yacht,9,0.1670910120010376,0.39689106120253076,-0.08104444295167923
yacht,10,0.26398593187332153,0.5317825565173012,0.3530579209327698
yacht,11,0.49557045102119446,1.6887175794492308,0.39965540170669556
yacht,12,0.4762151539325714,1.5911787646725994,0.3234449028968811
yacht,13,0.35184693336486816,0.9172237538543715,0.46075353026390076
yacht,14,0.3239035904407501,0.9668179904674079,0.2574892044067383
yacht,15,0.21858251094818115,0.7151070615335221,-0.0669936016201973
yacht,16,0.17185625433921814,0.40838067970728215,-0.03918687626719475
yacht,17,0.30654963850975037,0.9936015048131589,0.17566494643688202
yacht,18,0.4391864836215973,1.4188557522385425,0.3238389790058136
yacht,19,0.5470635294914246,1.5649349313682355,0.6607401371002197
naval-propulsion-plant,0,0.000303880893625319,0.0005377279334708526,-6.0327253341674805
naval-propulsion-plant,1,0.00028257042868062854,0.0004058849787728273,-5.994067192077637
naval-propulsion-plant,2,0.0003145700611639768,0.0004623243944828304,-5.895937442779541
naval-propulsion-plant,3,0.00027383820270188153,0.00046585213469663275,-6.143260478973389
naval-propulsion-plant,4,0.00020710230455733836,0.00028087604720597047,-6.28064489364624
naval-propulsion-plant,5,0.00031065207440406084,0.0004958363050898323,-5.971045017242432
naval-propulsion-plant,6,0.00023612217046320438,0.0003643724904698784,-6.211424827575684
naval-propulsion-plant,7,0.00029507107683457434,0.00042091302823466073,-5.94050931930542
naval-propulsion-plant,8,0.0002852451289072633,0.00041511346645013486,-5.987840175628662
naval-propulsion-plant,9,0.00023397750919684768,0.000406823441514846,-6.306013584136963
naval-propulsion-plant,10,0.00041038868948817253,0.0007071269977714812,-5.743408679962158
naval-propulsion-plant,11,0.00027422711718827486,0.0004459233772064641,-6.082182884216309
naval-propulsion-plant,12,0.00023044264526106417,0.00036716019949800823,-6.2373480796813965
naval-propulsion-plant,13,0.00030586676439270377,0.0004565038612136384,-5.9269700050354
naval-propulsion-plant,14,0.0002769776328932494,0.0004693057164675439,-6.11332893371582
naval-propulsion-plant,15,0.00023797359608579427,0.00033915106776668375,-6.164647102355957
naval-propulsion-plant,16,0.00026539649115875363,0.00043084875996035875,-6.113496780395508
naval-propulsion-plant,17,0.00026418958441354334,0.00040515654768292136,-6.08767557144165
naval-propulsion-plant,18,0.0002666031941771507,0.00041888159741246896,-6.109062194824219
naval-propulsion-plant,19,0.00029324478236958385,0.0004947617810676763,-6.029097557067871
energy,0,0.1876477152109146,0.3483640131413833,0.3447202742099762
energy,1,0.2504552900791168,0.5197364287244511,0.5666314959526062
energy,2,0.2221337854862213,0.43112808107429285,0.42911380529403687
energy,3,0.24377019703388214,0.469967532456837,0.546961784362793
energy,4,0.3047168254852295,0.5707853003524481,0.8075857758522034
energy,5,0.2227049022912979,0.4312197156306898,0.4012766182422638
energy,6,0.24035684764385223,0.44109453318111175,0.5319469571113586
energy,7,0.32727929949760437,0.6580832171240962,0.8281306624412537
energy,8,0.32425203919410706,0.6683006354448676,0.8495634198188782
energy,9,0.32555410265922546,0.7649427215475255,0.6877590417861938
energy,10,0.2504013180732727,0.4530074690619875,0.619799017906189
energy,11,0.20739948749542236,0.40121245360067104,0.39910250902175903
energy,12,0.2524607181549072,0.5286844236322954,0.5876244902610779
energy,13,0.2503923177719116,0.4702324789667826,0.5575530529022217
energy,14,0.27629542350769043,0.5361721114744932,0.6126018166542053
energy,15,0.23150530457496643,0.44228607871678927,0.45817238092422485
energy,16,0.28741154074668884,0.5900304385189208,0.75310879945755
energy,17,0.2413434386253357,0.46690919554261073,0.5398288369178772
energy,18,0.3222191035747528,0.7533835145460621,0.7423041462898254
energy,19,0.2710743546485901,0.5220031158438313,0.6215366125106812
protein-tertiary-structure,0,2.490962505340576,4.7842950038089915,2.652907371520996
protein-tertiary-structure,1,2.548022747039795,4.844243965803098,2.7104058265686035
protein-tertiary-structure,2,2.4622409343719482,4.749928524081885,2.647167682647705
protein-tertiary-structure,3,2.4493565559387207,4.746046931031931,2.644468069076538
protein-tertiary-structure,4,2.4527809619903564,4.728822177433934,2.656334638595581
