dataset,split,crps,rmse,nll
wine-quality-red,6,0.3436526954174042,0.6337839840537098,0.8219614028930664
wine-quality-red,7,0.389519602060318,0.6978192095299436,1.1015459299087524
wine-quality-red,8,0.31468015909194946,0.5718134893887669,0.92006915807724
wine-quality-red,9,0.35174304246902466,0.6422967497626237,0.9295734763145447
wine-quality-red,10,0.3739415407180786,0.6785108532076198,0.9864433407783508
wine-quality-red,11,0.40238913893699646,0.7004608544596701,1.1650899648666382
wine-quality-red,12,0.3694462180137634,0.6817939170580033,0.9663190841674805
wine-quality-red,13,0.3309565484523773,0.6142453676063827,0.8193231821060181
wine-quality-red,14,0.346767783164978,0.6429097905247625,0.9057594537734985
wine-quality-red,15,0.312102735042572,0.5723890360277337,0.7917612195014954
wine-quality-red,16,0.33454179763793945,0.6214496384652992,0.8033062815666199
wine-quality-red,17,0.34334835410118103,0.6230394608107303,1.0105478763580322
wine-quality-red,18,0.36017853021621704,0.651865755492921,0.906589925289154
wine-quality-red,19,0.3616173267364502,0.6615519019401057,0.9389867782592773
power-plant,0,2.2135212421417236,4.208608007752093,2.7880351543426514
power-plant,1,2.1036601066589355,3.7850637828134177,2.7449238300323486
power-plant,2,2.1682465076446533,4.054693850473712,2.7674593925476074
power-plant,3,2.2158427238464355,4.2136878266071935,2.8164944648742676
power-plant,4,2.2967333793640137,4.246740549863102,2.810396909713745
power-plant,5,2.2103099822998047,4.134241790816851,2.7807629108428955
power-plant,6,2.17555832862854,3.9412401389286895,2.7615747451782227
power-plant,7,2.146465539932251,3.8411073361638994,2.754211664199829
power-plant,8,2.190584182739258,4.210841473278938,2.762909173965454
power-plant,9,2.2064266204833984,4.030105073377842,2.78566837310791
power-plant,10,2.184708595275879,3.9560489018872778,2.78883695602417
power-plant,11,2.2766177654266357,4.322550905985824,2.81113862991333
power-plant,12,2.1149892807006836,3.871315958399141,2.7344539165496826
power-plant,13,2.244528293609619,4.144497654641172,2.794396162033081
power-plant,14,2.183345079421997,3.986210299390181,2.7639944553375244
power-plant,15,2.1694488525390625,3.9089806129831626,2.766841411590576
power-plant,16,2.1521260738372803,3.9529105267752302,2.7609119415283203
power-plant,17,2.1774470806121826,3.9744769250044185,2.7759203910827637
power-plant,18,2.228341579437256,4.218714509037635,2.7853097915649414
power-plant,19,2.223111152648926,4.323660741294412,2.774553060531616
concrete,0,2.672795057296753,4.992109939856226,3.091020107269287
concrete,1,3.4898300170898438,6.500202175810843,3.2435107231140137
concrete,2,2.355158805847168,4.350753955615027,3.019439935684204
concrete,3,3.1711692810058594,5.77060821130823,3.1866705417633057
concrete,4,3.3914356231689453,6.35179342340441,3.4950320720672607
concrete,5,1.9933542013168335,4.261568369253309,2.6714065074920654
concrete,6,3.069398880004883,5.881065970611416,3.239013910293579
concrete,7,3.027225971221924,5.879884353330848,3.162982225418091
concrete,8,2.6631076335906982,4.962164010845695,3.1442158222198486
concrete,9,2.509317398071289,4.666938546753099,3.0439114570617676
concrete,10,2.4561805725097656,4.4623914176489095,2.8855063915252686
concrete,11,2.6445655822753906,5.22293672115258,2.9184842109680176
concrete,12,2.394240617752075,4.800334863108368,2.9202892780303955
concrete,13,2.6111018657684326,4.899070005328997,2.921494245529175
concrete,14,2.9274582862854004,5.797779434266899,3.2986690998077393
concrete,15,2.403655767440796,4.816367044776568,2.8370935916900635
concrete,16,2.9940707683563232,5.488406359783975,3.318312644958496
concrete,17,2.2682974338531494,4.4913955653845345,2.8147389888763428
concrete,18,2.8393287658691406,5.895168666869494,2.974255084991455
concrete,19,2.5085997581481934,5.024898903811923,3.0199217796325684
yacht,0,0.13206879794597626,0.37648968051861686,-0.523643970489502
yacht,1,0.18900421261787415,0.5728071599400285,-0.2846168279647827
yacht,2,0.15095217525959015,0.30692643616329374,-0.11395508050918579
yacht,3,0.21246474981307983,0.4832714029487395,0.02651539072394371
yacht,4,0.25698503851890564,0.5614685562514776,0.2693355977535248
yacht,5,0.22610457241535187,0.6175489936342302,-0.0012874910607933998
yacht,6,0.12408103048801422,0.254460727038154,-0.36056095361709595
yacht,7,0.184149369597435,0.4867733369100711,-0.09319823235273361
yacht,8,0.18803568184375763,0.38861741110900305,0.08245260268449783
yacht,9,0.16676007211208344,0.4710157313989749,-0.09531296044588089
yacht,10,0.3108430504798889,0.7689584061891213,0.35735809803009033
yacht,11,0.6099061369895935,2.039174979312085,0.4731200933456421
yacht,12,0.33316507935523987,1.1124134094314808,-0.11874666064977646
yacht,13,0.36751842498779297,0.9780443469058371,0.44781294465065
yacht,14,0.1876368671655655,0.48988404237559197,-0.09799346327781677
yacht,15,0.2628091275691986,0.8879378420773466,0.037432409822940826
yacht,16,0.27529892325401306,0.8980343453162491,0.272640198469162
yacht,17,0.3043608069419861,1.0600774860851052,0.08247330784797668
yacht,18,0.37143072485923767,1.2088481968123215,0.14681407809257507
yacht,19,0.5981912612915039,1.6266667547903402,0.5823060870170593
naval-propulsion-plant,0,0.00018166916561312973,0.0002554263428907358,-6.438441276550293
naval-propulsion-plant,1,0.00019804663315881044,0.00029333650655916327,-6.355457305908203
naval-propulsion-plant,2,0.00025297398678958416,0.00038665657567358474,-6.127188682556152
naval-propulsion-plant,3,0.0002484707802068442,0.0003920742608989676,-6.18919038772583
naval-propulsion-plant,4,0.00023637012054678053,0.0004095165824071207,-6.268960952758789
naval-propulsion-plant,5,0.00019645549764391035,0.0003098322707678829,-6.431604385375977
naval-propulsion-plant,6,0.0001900966453831643,0.00034700503483063176,-6.5178375244140625
naval-propulsion-plant,7,0.00019331758085172623,0.0003102626791471848,-6.457183837890625
naval-propulsion-plant,8,0.0001727490744087845,0.0002563032854220947,-6.501054286956787
naval-propulsion-plant,9,0.00020559235417749733,0.0003676304323868777,-6.434858798980713
naval-propulsion-plant,10,0.00016792789392638952,0.00031242657983684356,-6.647858619689941
naval-propulsion-plant,11,0.0002086495514959097,0.00034080324288312635,-6.361763000488281
naval-propulsion-plant,12,0.0002155322436010465,0.0003447176285352443,-6.305270195007324
naval-propulsion-plant,13,0.00017855889745987952,0.00027575841383584295,-6.477502346038818
naval-propulsion-plant,14,0.00024404340365435928,0.0004292303917032603,-6.269199848175049
naval-propulsion-plant,15,0.00019112472364213318,0.0002914516956072496,-6.414099216461182
naval-propulsion-plant,16,0.00024275232863146812,0.00040468096761010633,-6.239129543304443
naval-propulsion-plant,17,0.00016479734040331095,0.00024294017473442428,-6.5555596351623535
naval-propulsion-plant,18,0.00018092004756908864,0.0002658212795180815,-6.444324970245361
naval-propulsion-plant,19,0.00022268285101745278,0.00036863575707689924,-6.353320598602295
energy,0,0.211631178855896,0.40438502728206566,0.38141241669654846
energy,1,0.2440226972103119,0.515891901932195,0.5520579218864441
energy,2,0.2138635665178299,0.4172002554668694,0.3952726423740387
energy,3,0.24951733648777008,0.4863173242311793,0.5506352186203003
energy,4,0.2815222442150116,0.5188106903515187,0.7425954341888428
energy,5,0.24219244718551636,0.4571050111636982,0.48666080832481384
energy,6,0.21537339687347412,0.39722885741884695,0.40691450238227844
energy,7,0.21155641973018646,0.39917613733334706,0.389470636844635
energy,8,0.22108204662799835,0.499107503062215,0.44709083437919617
energy,9,0.22233636677265167,0.46089815521425576,0.3683173954486847
energy,10,0.20372910797595978,0.3722290141144713,0.32712146639823914
energy,11,0.19600680470466614,0.4131882452922718,0.32561957836151123
energy,12,0.1837388426065445,0.44616662480747526,0.41582027077674866
energy,13,0.26922738552093506,0.5183234552329401,0.6101692318916321
energy,14,0.24873891472816467,0.46545642258940545,0.5205103158950806
energy,15,0.19587983191013336,0.3565351817091214,0.3280440866947174
energy,16,0.2579318583011627,0.5446961731912318,0.6354588270187378
energy,17,0.21792449057102203,0.43048903526515997,0.40960729122161865
energy,18,0.2619524300098419,0.5657143675033777,0.6069037318229675
energy,19,0.33517614006996155,0.6690203993485487,0.8333231210708618
protein-tertiary-structure,0,2.2493913173675537,4.476333266109366,2.4986886978149414
protein-tertiary-structure,1,2.23895001411438,4.496394514402667,2.4979379177093506
protein-tertiary-structure,2,2.319535970687866,4.5939451422731254,2.501127243041992
protein-tertiary-structure,3,2.296505928039551,4.547042161942789,2.531736373901367
protein-tertiary-structure,4,2.2126150131225586,4.424248695171151,2.5097742080688477
